source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,1219962053768683520,RT @senatemajldr: The way the Senate decides to handle mid-trial questions such as witnesses could have institutional consequences that go…,Wed Jan 22 12:36:34 +0000 2020,7387,,0,False
Twitter for iPhone,1219961944989487105,RT @senatemajldr: There were good reasons why all 100 senators agreed two decades ago that the Senate should not cross these bridges before…,Wed Jan 22 12:36:08 +0000 2020,10974,,0,False
Twitter for iPhone,1219960461560512513,"RT @LindseyGrahamSC: The Kupperman case is devastating.  

I don’t buy Manager Schiff’s argument that when it comes to impeachment, the cou…",Wed Jan 22 12:30:14 +0000 2020,5962,,0,False
Twitter for iPhone,1219960445110489088,"RT @LindseyGrahamSC: Quite frankly, having Adam Schiff lecture the Senate about fairness and due process is like listening to an arsonist t…",Wed Jan 22 12:30:10 +0000 2020,9208,,0,False
Twitter for iPhone,1219960335282647041,"RT @LindseyGrahamSC: Stunning admission by the House Managers.

The House Managers on the floor admitted that going to federal court would…",Wed Jan 22 12:29:44 +0000 2020,18728,,0,False
Twitter for iPhone,1219960317616238594,"RT @LindseyGrahamSC: Unbelievably, they are asking the Senate to take the same position.

Very honest statement by Congresswoman Demings.…",Wed Jan 22 12:29:40 +0000 2020,4779,,0,False
Twitter for iPhone,1219960253179146245,"RT @LindseyGrahamSC: What I’ve learned today: 

▶️ It is bad for the country to have impeachment driven by partisan politicians who want a…",Wed Jan 22 12:29:24 +0000 2020,7726,,0,False
Twitter for iPhone,1219960228277559296,"RT @LindseyGrahamSC: ▶️ If there was ever a need for an independent judiciary, it was in the House impeachment process.  

▶️ Unfortunately…",Wed Jan 22 12:29:18 +0000 2020,4392,,0,False
Twitter for iPhone,1219916272441470976,ENJOY! https://t.co/xqEoCLJy0Y,Wed Jan 22 09:34:38 +0000 2020,6672,,9774,False
Twitter for iPhone,1219915807217659905,"Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos, Switzerland. Enjoy!",Wed Jan 22 09:32:48 +0000 2020,5157,,24345,False
Twitter for iPhone,1219874467540799488,"Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!",Wed Jan 22 06:48:31 +0000 2020,18606,,90134,False
Twitter for iPhone,1219872640636260352,"RT @NRSC: GO OFF QUEEN! You mess with @MarthaMcSally, you mess with all of us. Help Martha fight back against the fake news, sexist, libera…",Wed Jan 22 06:41:16 +0000 2020,185,,0,False
Twitter for iPhone,1219869414096543744,"RT @MarshaBlackburn: Proven liar Adam Schiff is correct – this is an impeachment*.
 
A partisan attempt to remove a duly elected president…",Wed Jan 22 06:28:27 +0000 2020,6044,,0,False
Twitter for iPhone,1219865126838394880,RT @HawleyMO: So far in #impeachment this much is clear: 1. Dems not ready to try their case. Totally unprepared. 2. This is STILL all abou…,Wed Jan 22 06:11:24 +0000 2020,9438,,0,False
Twitter for iPhone,1219865116239388672,RT @HawleyMO: It is amazing to watch Adam Schiff practically shove his co-managers aside to get to the microphone. His plan seems to be to…,Wed Jan 22 06:11:22 +0000 2020,4779,,0,False
Twitter for iPhone,1219864835015561216,"RT @SenateGOP: House Democrats’ process was a cover-up.

Ours will be transparent.

Their process was blindly partisan.

Ours will be impar…",Wed Jan 22 06:10:15 +0000 2020,7863,,0,False
Twitter for iPhone,1219864726383054849,"RT @SenRickScott: The @SenateDems are arguing about process because the case brought by House Dems is weak &amp; lacking substance. 

There wil…",Wed Jan 22 06:09:49 +0000 2020,5784,,0,False
Twitter for iPhone,1219856299502002176,RT @NRSC: 🚨UPDATE: The Senate passed the USMCA trade agreement! Huge win for American jobs! https://t.co/PjH8QNlkTV,Wed Jan 22 05:36:20 +0000 2020,3915,,0,False
Twitter for iPhone,1219856249833033729,"RT @MarthaMcSally: NEW SHIRT!! 🚨 

I’m in the Senate to fight for all Arizonans, not play politics and games with the liberal hacks of the…",Wed Jan 22 05:36:08 +0000 2020,3535,,0,False
Twitter for iPhone,1219856041363628032,"RT @NRSC: This has really come full circle for @Hickenlooper... First, it was accepting private jet rides and luxury hotel stays that got h…",Wed Jan 22 05:35:18 +0000 2020,3316,,0,False
Twitter for iPhone,1219855998011219970,RT @NRSC: .@Hickenlooper may have been misusing CO funds long before he started paying his legal bills from a 9/11 recovery fund - Colorada…,Wed Jan 22 05:35:08 +0000 2020,3166,,0,False
Twitter for iPhone,1219855846177476609,"RT @NRSC: ""Good news doesn’t always make the evening broadcasts or the front page, but 2019 was incredibly successful for the people of Col…",Wed Jan 22 05:34:32 +0000 2020,2512,,0,False
Twitter for iPhone,1219855798295318529,"RT @NRSC: This isn’t the first time @Hickenlooper potentially took money that wasn’t his to use, and he’s betraying Coloradans by using the…",Wed Jan 22 05:34:20 +0000 2020,2840,,0,False
Twitter for iPhone,1219855758692704256,"RT @NRSC: ""Senate Republicans’ campaign committee raised a record sum of money in 2019""

Yeah we did. $70 million 💰💰💰 (cc: @DSCC) #HoldTheL…",Wed Jan 22 05:34:11 +0000 2020,2608,,0,False
Twitter for iPhone,1219855718859362305,"RT @NRSC: ""Senator Collins is doing an incredible job looking out for the interests of Maine’s workers and industries."" 

@SenatorCollins a…",Wed Jan 22 05:34:01 +0000 2020,2181,,0,False
Twitter for iPhone,1219855627423551489,RT @NRSC: We have the receipts @Hickenlooper. Care to comment? #COSen #copolitics https://t.co/TDz2eXuGVw https://t.co/TZalLjfU83,Wed Jan 22 05:33:40 +0000 2020,2503,,0,False
Twitter for iPhone,1219855585715347456,"RT @NRSC: Last week on #PrimaryWatch, we took a closer look at North Carolina - where @EricaforUSSen20 is giving @chuckschumer's guy @Calfo…",Wed Jan 22 05:33:30 +0000 2020,2155,,0,False
Twitter for iPhone,1219854883374931968,RT @ScottforFlorida: The Democrats are trying to overturn @realDonaldTrump’s historic 2016 election win. They just hate Trump. That’s all t…,Wed Jan 22 05:30:42 +0000 2020,5831,,0,False
Twitter for iPhone,1219854703770718213,RT @cindyhydesmith: Hold. The. Line.,Wed Jan 22 05:29:59 +0000 2020,4375,,0,False
Twitter for iPhone,1219854613580603392,"RT @NRSC: Angry Dems have been working to impeach @realDonaldTrump since November 8, 2016. @SpeakerPelosi and House Dems caved to their far…",Wed Jan 22 05:29:38 +0000 2020,3350,,0,False
Twitter for iPhone,1219854522236968961,Wow! https://t.co/drmhQQ6CL3,Wed Jan 22 05:29:16 +0000 2020,15835,,54957,False
Twitter for iPhone,1219854045575352321,"RT @marc_lotter: Listening to Democrats whine about fairness is comical. Democrats/Schiff:
🤡 started impeachment w/o vote
🤡 made-up @realDo…",Wed Jan 22 05:27:22 +0000 2020,8222,,0,False
Twitter for iPhone,1219853989241663488,"RT @DonaldJTrumpJr: Now Schiff is talking about Republicans misleading the Senate🤣.

After spending 3 years as the leader of the Russia col…",Wed Jan 22 05:27:09 +0000 2020,16851,,0,False
Twitter for iPhone,1219853758303215618,RT @DonaldJTrumpJr: But Adam Schiff who ran that process now wants to talk about fairness? If it wasn’t for double standards the Democrats…,Wed Jan 22 05:26:14 +0000 2020,12312,,0,False
Twitter for iPhone,1219853648529952769,"RT @IvankaTrump: Today, Honda signed the White House’s #PledgetoAmericasWorkers alongside @Jim_Jordan in Marysville, Ohio, committing to tr…",Wed Jan 22 05:25:48 +0000 2020,11985,,0,False
Twitter for iPhone,1219853564639612928,"RT @RepAndyBiggsAZ: ""If I showed up in any court in this country, and I said: ‘Judge, my case is overwhelming, but I’m not ready to go yet.…",Wed Jan 22 05:25:28 +0000 2020,13094,,0,False
Twitter for iPhone,1219853468086784000,"RT @DonaldJTrumpJr: He was very experienced🙄😉

Firm Employing Biden’s Brother Got More than $1.5 Billion in Contracts https://t.co/79mLl4Jn…",Wed Jan 22 05:25:05 +0000 2020,11551,,0,False
Twitter for iPhone,1219853270123995136,RT @MariaBartiromo: .@realDonaldTrump No better place on Earth to invest than US https://t.co/1XzyACUu3J  @MorningsMaria @FoxBusiness,Wed Jan 22 05:24:18 +0000 2020,2711,,0,False
Twitter for iPhone,1219853199131258887,"RT @MariaBartiromo: .@realDonaldTrump : US has among cleanest air, drinking water on Earth https://t.co/in8nfknUb6 @MorningsMaria @FoxBusin…",Wed Jan 22 05:24:01 +0000 2020,3124,,0,False
Twitter for iPhone,1219853009913511938,"RT @Scavino45: A great day for the United States of America at the World Economic Forum in Davos, Switzerland!

“AMERICA is thriving. AMERI…",Wed Jan 22 05:23:15 +0000 2020,4182,,0,False
Twitter for iPhone,1219852948580323329,"RT @WhiteHouse: Gianni Infantino, President of FIFA, introduces President @realDonaldTrump at a dinner with global CEOs! #wef20 https://t.c…",Wed Jan 22 05:23:01 +0000 2020,4139,,0,False
Twitter for iPhone,1219852894553460737,"RT @TeamTrump: White House Counsel Pat Cipollone: We believe that once you hear the initial presentations, the only conclusion will be that…",Wed Jan 22 05:22:48 +0000 2020,5297,,0,False
Twitter for iPhone,1219852860952842241,"RT @TeamTrump: .@JaySekulow: Schiff's trifecta violates the Constitution

President @realDonaldTrump was denied the right to:

1⃣Cross exam…",Wed Jan 22 05:22:40 +0000 2020,4641,,0,False
Twitter for iPhone,1219852694430547969,"RT @WhiteHouse: At #wef20, President @realDonaldTrump discusses bringing the @FIFAWorldCup to the United States! ⚽ https://t.co/amDAHET2Gx",Wed Jan 22 05:22:00 +0000 2020,3695,,0,False
Twitter for iPhone,1219850470895824908,RT @seanhannity: @realDonaldTrump 'We Will Never Let Socialists Destroy Our Economy or Wreck Our Country' https://t.co/BL9NuBLUP3,Wed Jan 22 05:13:10 +0000 2020,4521,,0,False
Twitter for iPhone,1219850209615851520,"RT @GOPChairwoman: .@realDonaldTrump repeatedly warned against incompetent &amp; corrupt politicians in Puerto Rico managing disaster aid.
 
Th…",Wed Jan 22 05:12:08 +0000 2020,11743,,0,False
Twitter for iPhone,1219850116473008129,"RT @DonaldJTrumpJr: Strange that all the hysterical media outlets have not yet issued @realDonaldTrump an apology. 

I won’t hold my breath.",Wed Jan 22 05:11:46 +0000 2020,20717,,0,False
Twitter for iPhone,1219849609557823488,"RT @WhiteHouse: Americans are sick of the Swamp. They want results, not partisan theater.

No matter what manufactured drama is unfolding i…",Wed Jan 22 05:09:45 +0000 2020,8325,,0,False
Twitter for iPhone,1219848949466615808,RT @MZHemingway: Republican Senators taking advantage of Pelosi/media impeachment with a highly produced video touting their Constitutional…,Wed Jan 22 05:07:07 +0000 2020,5867,,0,False
Twitter for iPhone,1219848758231535616,RT @SteveScalise: Looks like Dems got all the way to the Senate before realizing their phony case doesn't hold up when they can't rig the r…,Wed Jan 22 05:06:22 +0000 2020,10246,,0,False
Twitter for iPhone,1219848627725787136,"RT @RepAndyBiggsAZ: What's dangerous for the future of this nation is officials like Adam Schiff in control, who will falsely recite a conv…",Wed Jan 22 05:05:51 +0000 2020,7414,,0,False
Twitter for iPhone,1219848518644523010,"RT @RepMarkMeadows: Democrats, the impeachment prosecutors, basically spent the entire day complaining about info they want but don’t have.…",Wed Jan 22 05:05:25 +0000 2020,14559,,0,False
Twitter for iPhone,1219848323605106688,"RT @GOP: Today, Adam Schiff once again tried to mislead the American people about this impeachment sham.
 
Schiff urged the Senate to hold…",Wed Jan 22 05:04:38 +0000 2020,8046,,0,False
Twitter for iPhone,1219848021288062976,RT @GOP: “[Schiff] went to the House and he manufactured a fraudulent version of that call… He read it to the American people and he didn’t…,Wed Jan 22 05:03:26 +0000 2020,8243,,0,False
Twitter for iPhone,1219847960579756032,"RT @RepTedBudd: Today the baseless impeachment case heads to a Senate trial.

""We trust the Senate will do what the House did not—conduct i…",Wed Jan 22 05:03:12 +0000 2020,3526,,0,False
Twitter for iPhone,1219847514683322368,"RT @GOPLeader: Speaker Pelosi's impeachment managers:
◦ Chairman Schiff—who has repeatedly lied &amp; tried to hide the facts
◦ Chairman Nadler…",Wed Jan 22 05:01:25 +0000 2020,9266,,0,False
Twitter for iPhone,1219847470722711553,"RT @SenateGOP: ""This is the first time in history where a president has been impeached for a non-crime, for events that never occurred.""

-…",Wed Jan 22 05:01:15 +0000 2020,4691,,0,False
Twitter for iPhone,1219847375591788544,RT @GiannoCaldwell: I hope Republicans are paying close attention to this impeachment trial because it has proven that Democrats will use a…,Wed Jan 22 05:00:52 +0000 2020,12156,,0,False
Twitter for iPhone,1219846792252215296,"RT @RepDLesko: Democrats rushed to impeach President @realDonaldTrump, ignoring due process along the way. 

Then, they sat on the articles…",Wed Jan 22 04:58:33 +0000 2020,7002,,0,False
Twitter for iPhone,1219846748543356929,"RT @KatiePavlich: Schiff is claiming the Senate must call ""important witnesses"" instead of ""kicking the can down the road"" on calling witne…",Wed Jan 22 04:58:23 +0000 2020,12247,,0,False
Twitter for iPhone,1219698190129225728,READ THE TRANSCRIPTS!,Tue Jan 21 19:08:04 +0000 2020,33010,,176163,False
Twitter for iPhone,1219615448079138816,"RT @wef: US President @realDonaldTrump spoke at #wef20, telling the audience the United States is in the midst of an economic boom.

Find o…",Tue Jan 21 13:39:16 +0000 2020,10602,,0,False
Twitter for iPhone,1219611860468670469,Congratulations on your big @UFC WIN! https://t.co/135dOECsEf,Tue Jan 21 13:25:01 +0000 2020,22228,,149188,False
Twitter for iPhone,1219439427488866305,THE BEST IS YET TO COME! https://t.co/YBMOBurdHQ,Tue Jan 21 01:59:50 +0000 2020,41709,,136563,False
Twitter for iPhone,1219435907775791104,"“It’s about the Economy, stupid”, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!",Tue Jan 21 01:45:51 +0000 2020,29545,,148530,False
Twitter for iPhone,1219433612753289216,"Everyone said it couldn’t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell! https://t.co/0qSLryG96B",Tue Jan 21 01:36:43 +0000 2020,13986,,56784,False
Twitter for iPhone,1219431143067377664,"Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military &amp; Vets! Randy has my Full Endorsement!",Tue Jan 21 01:26:55 +0000 2020,11118,,43786,False
Twitter for iPhone,1219430958769664002,"Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!",Tue Jan 21 01:26:11 +0000 2020,11165,,44766,False
Twitter for iPhone,1219430494460268544,"Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!",Tue Jan 21 01:24:20 +0000 2020,11538,,47056,False
Twitter for iPhone,1219424278216470528,"Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!",Tue Jan 21 00:59:38 +0000 2020,25441,,124316,False
Twitter for iPhone,1219420903047479297,Excellent! https://t.co/5OBYCFQCQo,Tue Jan 21 00:46:13 +0000 2020,11563,,52936,False
Twitter for iPhone,1219402353457102850,https://t.co/gbiwDilQAW,Mon Jan 20 23:32:31 +0000 2020,14532,,58277,False
Twitter for iPhone,1219394967304581120,Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country! https://t.co/qTDgHgIhy1,Mon Jan 20 23:03:10 +0000 2020,20877,,78613,False
Twitter for iPhone,1219351907627667456,"I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!",Mon Jan 20 20:12:03 +0000 2020,51316,,256812,False
Twitter for iPhone,1219348788973838336,"It was exactly three years ago today, January 20, 2017,  that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!",Mon Jan 20 19:59:40 +0000 2020,38949,,201137,False
Twitter for iPhone,1219332022826606592,...And they say you can add 7% to 10% to all Trump numbers! Who knows? https://t.co/Ta09xrAqUd,Mon Jan 20 18:53:02 +0000 2020,20687,,96385,False
Twitter for iPhone,1219331415785058304,"RT @realDonaldTrump: 95% Approval Rating in the Republican Party, A Record. Thank You!",Mon Jan 20 18:50:38 +0000 2020,25443,,0,False
Twitter for iPhone,1219330940461309952,"Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction! https://t.co/0Oad0738NG",Mon Jan 20 18:48:44 +0000 2020,15316,,60108,False
Twitter for iPhone,1219321748501430272,"RT @realDonaldTrump: If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came al…",Mon Jan 20 18:12:13 +0000 2020,18569,,0,False
Twitter for iPhone,1219321738913337345,RT @realDonaldTrump: ....BUT THE BEST IS YET TO COME!,Mon Jan 20 18:12:11 +0000 2020,37403,,0,False
Twitter for iPhone,1219321660643401728,"RT @realDonaldTrump: “Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews…",Mon Jan 20 18:11:52 +0000 2020,38227,,0,False
Twitter for iPhone,1219321517273690113,RT @realDonaldTrump: I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,Mon Jan 20 18:11:18 +0000 2020,36973,,0,False
Twitter for iPhone,1219321411585572865,"RT @realDonaldTrump: Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was ca…",Mon Jan 20 18:10:53 +0000 2020,40845,,0,False
Twitter for iPhone,1219320397553963009,RT @bfraser747: 🇺🇲🇺🇲 I don't know if it's just me BUT this entire #Impeachment #BullSchiffHoax has me never feeling more proud of President…,Mon Jan 20 18:06:51 +0000 2020,9407,,0,False
Twitter for iPhone,1219304652438675456,USA! USA! USA!,Mon Jan 20 17:04:17 +0000 2020,60034,,322773,False
Twitter for iPhone,1219292629126590464,"RT @WhiteHouse: ""Today, we pause to honor the incredible life and accomplishments of Dr. King, who helped shape the Civil Rights Movement,…",Mon Jan 20 16:16:30 +0000 2020,10554,,0,False
Twitter for iPhone,1219290819489947650,"RT @bennyjohnson: 2A Protesters in Virginia singing the Star Spangled Banner.

 https://t.co/1Zlr3yJf52",Mon Jan 20 16:09:19 +0000 2020,16775,,0,False
Twitter for iPhone,1219286662221651970,"Cryin’ Chuck Schumer is now asking for “fairness”, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?",Mon Jan 20 15:52:48 +0000 2020,26691,,130235,False
Twitter for iPhone,1219285375736328192,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,Mon Jan 20 15:47:41 +0000 2020,20308,,105995,False
Twitter for iPhone,1219284434635100162,"The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!",Mon Jan 20 15:43:57 +0000 2020,31354,,120500,False
Twitter for iPhone,1219114402521272325,"RT @OliverMcGee: Retweet @POTUS’ PROMISES MADE, PROMISES KEPT on TRADE!

As @SpeakerPelosi spent $5K on Gold Pens to sign an Impeachment Ho…",Mon Jan 20 04:28:18 +0000 2020,21340,,0,False
Twitter for iPhone,1219114229866909696,"RT @OliverMcGee: CAUGHT-ON-TAPE: Dems on @BillClinton's Impeachment! Retweet!

This Impeachment Hoax of @POTUS is an UNCONSTITUTIONAL UNDOI…",Mon Jan 20 04:27:37 +0000 2020,17524,,0,False
Twitter for iPhone,1219076533354037249,A great show! Check it out tonight at 9pm. @FoxNews https://t.co/AH1WHoGbY1,Mon Jan 20 01:57:49 +0000 2020,9507,,43964,False
Twitter for iPhone,1219066007731310593,"“In the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews",Mon Jan 20 01:16:00 +0000 2020,24808,,102600,False
Twitter for iPhone,1219053709428248576,"I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020 https://t.co/JKkiPxPL0X",Mon Jan 20 00:27:07 +0000 2020,19008,,79053,False
Twitter for iPhone,1219004689716412416,"Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!",Sun Jan 19 21:12:20 +0000 2020,40845,,171635,False
Twitter for iPhone,1218962544372670467,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,Sun Jan 19 18:24:52 +0000 2020,36973,,247394,False
Twitter for iPhone,1218952496388956162,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",Sun Jan 19 17:44:56 +0000 2020,25053,,132659,False
Twitter for iPhone,1218752661471793153,https://t.co/Efot9QLGDj,Sun Jan 19 04:30:52 +0000 2020,21078,,70603,False
Twitter for iPhone,1218717833552711680,"“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?”  @JudgeJeanine @FoxNews  What a disgrace this Impeachment Scam is for our great Country!",Sun Jan 19 02:12:28 +0000 2020,38227,,164179,False
Twitter for iPhone,1218697758728769536,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",Sun Jan 19 00:52:42 +0000 2020,18569,,78331,False
Twitter for iPhone,1218697697512820736,....BUT THE BEST IS YET TO COME!,Sun Jan 19 00:52:28 +0000 2020,37403,,192497,False
Twitter for iPhone,1218695163079544832,....BUT THE BEST IS YET TO COME!,Sun Jan 19 00:42:23 +0000 2020,1155,25073877,4399,False
Twitter for iPhone,1218695161758322689,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....",Sun Jan 19 00:42:23 +0000 2020,1388,,4817,False
Twitter for iPhone,1218692649294737409,....BUT THE BEST IS YET TO COME!,Sun Jan 19 00:32:24 +0000 2020,1347,25073877,4547,False
Twitter for iPhone,1218692645385535499,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS....",Sun Jan 19 00:32:23 +0000 2020,1865,,6506,False
Twitter for iPhone,1218674016942219265,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish &amp; environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops &amp; buckets ready!",Sat Jan 18 23:18:22 +0000 2020,26296,,129364,False
Twitter for iPhone,1218673508911403008,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",Sat Jan 18 23:16:21 +0000 2020,24101,,119498,False
Twitter for iPhone,1218668999086694400,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",Sat Jan 18 22:58:25 +0000 2020,23753,,121929,False
Twitter for iPhone,1218668469597675520,"95% Approval Rating in the Republican Party, A Record. Thank You!",Sat Jan 18 22:56:19 +0000 2020,25443,,151903,False
Twitter for iPhone,1218667547802861570,RT @realDonaldTrump: THANK YOU! #MAGA https://t.co/jVr7qmYOvu,Sat Jan 18 22:52:39 +0000 2020,30098,,0,False
Twitter for iPhone,1218667067353829376,"RT @realDonaldTrump: Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",Sat Jan 18 22:50:45 +0000 2020,23364,,0,False
Twitter for iPhone,1218664869484027904,RT @CHC_1927: Happy Birthday to one of the greatest leading men of Hollywood's golden age Cary Grant!  (1904 –1986) https://t.co/2txoJoQvSW,Sat Jan 18 22:42:01 +0000 2020,5292,,0,False
Twitter for iPhone,1218611855100465153,RT @realDonaldTrump: Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vo…,Sat Jan 18 19:11:21 +0000 2020,49806,,0,False
Twitter for iPhone,1218547890299248641,RT @realDonaldTrump: “Trade Deals Drive Stocks To Record Highs.” @FoxNews,Sat Jan 18 14:57:11 +0000 2020,18545,,0,False
Twitter for iPhone,1218528402786934790,"RT @seanhannity: Think about it. Since @realDonaldTrump was elected, what have Democrats, what have the media ever done to improve the live…",Sat Jan 18 13:39:45 +0000 2020,13665,,0,False
Twitter for iPhone,1218528083017371651,"RT @TeamTrump: Thank you to all the GREAT women who came out to support President @realDonaldTrump in Iowa!

Best moments from the trip bel…",Sat Jan 18 13:38:28 +0000 2020,8757,,0,False
Twitter for iPhone,1218527852544581632,RT @mercedesschlapp: Honored to join @LaraLeaTrump @kayleighmcenany @ashleyhayek on the #WomenForTrump bus tour. Meeting amazing Iowan wome…,Sat Jan 18 13:37:33 +0000 2020,7940,,0,False
Twitter for iPhone,1218527317116575744,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,Sat Jan 18 13:35:26 +0000 2020,18545,,91745,False
Twitter for iPhone,1218526759462801413,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore  Great future growth!",Sat Jan 18 13:33:13 +0000 2020,19310,,84492,False
Twitter for iPhone,1218523265821544450,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",Sat Jan 18 13:19:20 +0000 2020,23364,,124835,False
Twitter for iPhone,1218520880051105792,"A great day at the White House for our National Champions, the LSU Tigers! https://t.co/0sbotFsMO7",Sat Jan 18 13:09:51 +0000 2020,18270,,101270,False
Twitter for iPhone,1218519479031865345,RT @ashleyhayek: First stop in the Hawkeye State! Women for Trump are excited to show support for @realDonaldTrump - a great panel with @La…,Sat Jan 18 13:04:17 +0000 2020,6122,,0,False
Twitter for iPhone,1218336685450317824,CONGRATULATIONS! #GeauxTigers https://t.co/Axc9ezAdar,Sat Jan 18 00:57:56 +0000 2020,21330,,103556,False
Twitter for iPhone,1218309736594116608,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند! https://t.co/RLjGsC5WLc,Fri Jan 17 23:10:50 +0000 2020,27128,,102815,False
Twitter for iPhone,1218309612304248834,"The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again! https://t.co/RLjGsC5WLc",Fri Jan 17 23:10:21 +0000 2020,21993,,79519,False
Twitter for iPhone,1218297466656829440,"The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",Fri Jan 17 22:22:05 +0000 2020,35677,,178037,False
Twitter for iPhone,1218297464941314049,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!",Fri Jan 17 22:22:05 +0000 2020,49806,,181446,False
